Date,Open,High,Low,Close,Volume
2021-01-18 12:31,103.770,103.770,103.770,103.770,11
2021-01-18 12:32,103.770,103.774,103.770,103.772,23
2021-01-18 12:33,103.773,103.780,103.773,103.778,61
2021-01-18 12:34,103.778,103.779,103.773,103.779,29
2021-01-18 12:35,103.778,103.778,103.766,103.766,46
2021-01-18 12:36,103.766,103.771,103.766,103.770,36
2021-01-18 12:37,103.768,103.769,103.765,103.766,51
2021-01-18 12:38,103.766,103.768,103.764,103.768,25
2021-01-18 12:39,103.768,103.782,103.766,103.782,64
2021-01-18 12:40,103.782,103.782,103.770,103.771,42
2021-01-18 12:41,103.769,103.771,103.767,103.768,38
2021-01-18 12:42,103.768,103.771,103.768,103.771,10
2021-01-18 12:43,103.771,103.775,103.770,103.773,32
2021-01-18 12:44,103.774,103.786,103.774,103.785,29
2021-01-18 12:45,103.784,103.784,103.775,103.775,64
2021-01-18 12:46,103.773,103.774,103.769,103.769,107
2021-01-18 12:47,103.770,103.774,103.770,103.773,40
2021-01-18 12:48,103.772,103.776,103.769,103.769,80
2021-01-18 12:49,103.769,103.769,103.764,103.767,79
2021-01-18 12:50,103.768,103.770,103.763,103.763,66
2021-01-18 12:51,103.760,103.760,103.758,103.759,75
2021-01-18 12:52,103.761,103.768,103.760,103.767,90
2021-01-18 12:53,103.766,103.766,103.765,103.765,7
2021-01-18 12:54,103.764,103.764,103.750,103.759,70
2021-01-18 12:55,103.759,103.762,103.757,103.761,46
2021-01-18 12:56,103.761,103.770,103.760,103.770,88
2021-01-18 12:57,103.768,103.785,103.768,103.783,82
2021-01-18 12:58,103.782,103.782,103.774,103.775,55
2021-01-18 12:59,103.773,103.775,103.770,103.770,60
2021-01-18 13:00,103.770,103.773,103.760,103.760,147
2021-01-18 13:01,103.761,103.763,103.755,103.758,94
2021-01-18 13:02,103.759,103.776,103.759,103.776,37
2021-01-18 13:03,103.776,103.782,103.770,103.778,49
2021-01-18 13:04,103.778,103.778,103.768,103.770,64
2021-01-18 13:05,103.773,103.774,103.764,103.765,50
2021-01-18 13:06,103.764,103.770,103.760,103.761,81
2021-01-18 13:07,103.763,103.769,103.763,103.768,50
2021-01-18 13:08,103.770,103.771,103.768,103.770,9
2021-01-18 13:09,103.772,103.775,103.769,103.774,51
2021-01-18 13:10,103.775,103.775,103.767,103.767,65
2021-01-18 13:11,103.767,103.770,103.764,103.770,23
2021-01-18 13:12,103.770,103.773,103.769,103.771,30
2021-01-18 13:13,103.769,103.769,103.766,103.766,24
2021-01-18 13:14,103.766,103.767,103.764,103.764,27
2021-01-18 13:15,103.766,103.767,103.760,103.760,44
2021-01-18 13:16,103.759,103.763,103.757,103.763,29
2021-01-18 13:17,103.761,103.762,103.756,103.759,46
2021-01-18 13:18,103.758,103.764,103.758,103.761,93
2021-01-18 13:19,103.762,103.765,103.760,103.762,69
2021-01-18 13:20,103.762,103.762,103.737,103.738,141
2021-01-18 13:21,103.739,103.739,103.732,103.736,49
2021-01-18 13:22,103.738,103.746,103.738,103.745,29
2021-01-18 13:23,103.746,103.749,103.743,103.749,79
2021-01-18 13:24,103.747,103.748,103.743,103.746,42
2021-01-18 13:25,103.746,103.752,103.743,103.749,44
2021-01-18 13:26,103.749,103.749,103.746,103.748,43
2021-01-18 13:27,103.749,103.753,103.747,103.747,54
2021-01-18 13:28,103.748,103.750,103.748,103.748,44
2021-01-18 13:29,103.748,103.753,103.746,103.750,90
2021-01-18 13:30,103.750,103.750,103.745,103.749,71
2021-01-18 13:31,103.749,103.751,103.744,103.749,36
2021-01-18 13:32,103.747,103.747,103.737,103.738,57
2021-01-18 13:33,103.740,103.745,103.738,103.743,109
2021-01-18 13:34,103.740,103.742,103.735,103.742,68
2021-01-18 13:35,103.742,103.742,103.733,103.736,62
2021-01-18 13:36,103.735,103.736,103.732,103.736,88
2021-01-18 13:37,103.737,103.741,103.737,103.740,108
2021-01-18 13:38,103.740,103.742,103.734,103.742,147
2021-01-18 13:39,103.740,103.743,103.738,103.741,24
2021-01-18 13:40,103.742,103.754,103.742,103.751,50
2021-01-18 13:41,103.751,103.760,103.746,103.760,78
2021-01-18 13:42,103.760,103.765,103.757,103.759,55
2021-01-18 13:43,103.758,103.763,103.757,103.758,60
2021-01-18 13:44,103.758,103.763,103.757,103.762,48
2021-01-18 13:45,103.763,103.764,103.754,103.760,141
2021-01-18 13:46,103.761,103.766,103.753,103.755,134
2021-01-18 13:47,103.755,103.758,103.753,103.754,78
2021-01-18 13:48,103.754,103.762,103.754,103.760,103
2021-01-18 13:49,103.759,103.759,103.750,103.750,39
2021-01-18 13:50,103.751,103.753,103.748,103.751,37
2021-01-18 13:51,103.750,103.750,103.748,103.750,15
2021-01-18 13:52,103.749,103.751,103.749,103.749,39
2021-01-18 13:53,103.749,103.752,103.746,103.751,43
2021-01-18 13:54,103.752,103.755,103.749,103.751,42
2021-01-18 13:55,103.750,103.750,103.746,103.746,38
2021-01-18 13:56,103.746,103.751,103.745,103.750,60
2021-01-18 13:57,103.751,103.753,103.740,103.740,103
2021-01-18 13:58,103.740,103.742,103.724,103.733,292
2021-01-18 13:59,103.734,103.735,103.718,103.724,184
2021-01-18 14:00,103.723,103.733,103.717,103.729,97
2021-01-18 14:01,103.728,103.736,103.721,103.736,97
2021-01-18 14:02,103.735,103.742,103.730,103.740,119
2021-01-18 14:03,103.741,103.741,103.736,103.739,57
2021-01-18 14:04,103.739,103.739,103.732,103.733,22
2021-01-18 14:05,103.736,103.740,103.732,103.735,27
